company_id,legal_name,trade_name,rfc,rfc_type,website,domain,industry,industry_code,employee_count_min,employee_count_max,employee_count_source,phone,email,street,number,colony,municipality,state,postal_code,country,latitude,longitude,source_count,sources,data_quality_score,last_verified_at,created_at
mx_2d0eaaa8-a29e-de22-85fb-d00e3e9dc4d7,LOGISTICA INTEGRAL S. DE R.L. DE C.V.,LOGISTICA INTEGRAL,LOI2207232P2,MORAL,https://www.logisticaintegral.com.mx,logisticaintegral.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,251 y más personas,+525920550308,contacto@logisticaintegral.com.mx,Av. Cuauhtémoc,3666,Polanco,Jesús María,Aguascalientes,01538,Mexico,22.105808,-99.914774,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_3c6afadf-7b98-e0d2-5236-3d0405d1b96d,FARMACEUTICA MEXICANA S.A. DE C.V.,FARMACEUTICA MEXICANA,FAM9601134AG,MORAL,https://www.farmaceuticamexica.com.mx,farmaceuticamexica.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,31 a 50 personas,+523322223887,contacto@farmaceuticamexica.com.mx,Paseo Industria Militar,1480 Int Piso 4,Polanco,Tonalá,Jalisco,14645,Mexico,21.581518,-100.233081,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_efb0f359-4ed8-c231-710e-30f024600b09,INDUSTRIAS DE OCCIDENTE S.A. DE C.V.,INDUSTRIAS DE OCCIDENTE,IND0005028CM,MORAL,https://www.industriasdeoccide.com,industriasdeoccide.com,Fabricación de estructuras metálicas y pailería industrial,3323,0,5,0 a 5 personas,+526968336835,contacto@industriasdeoccide.com,Calzada Morones Prieto,1692 Int Piso 9,Polanco,Puebla,Puebla,21520,Mexico,24.263023,-105.035755,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_b19258b3-b269-b752-f1c0-614dd9343c53,PROVEEDORA DEL NORTE 14 S.A.B. DE C.V.,PROVEEDORA DEL NORTE 14,PRD10112782F,MORAL,https://www.proveedoradelnorte.com,proveedoradelnorte.com,Fabricación de productos de plástico y polímeros para empaque,3261,51,100,51 a 100 personas,+529320658171,contacto@proveedoradelnorte.com,Paseo González Gallo,2942,Santa María la Ribera,Aguascalientes,Aguascalientes,01546,Mexico,19.170107,-100.836996,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_ac5dc7c4-d5a0-a673-06c1-a6d0a414092e,FARMACEUTICA INDUSTRIAL S.A.S.,FARMACEUTICA INDUSTRIAL,FAI190504T7I,MORAL,https://www.farmaceuticaindust.com,farmaceuticaindust.com,Desarrollo de software y servicios de tecnología de información,5415,51,100,51 a 100 personas,+528879157763,contacto@farmaceuticaindust.com,Calzada González Gallo,2768 Int Piso 7,Parque Industrial Benito Juárez,Ciudad Juárez,Chihuahua,08407,Mexico,15.926424,-104.651417,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_bfccdb2f-fe7f-d3b8-f001-c211bafa720b,DISTRIBUIDORA ESPECIALIZADA 54 S.A. DE C.V.,DISTRIBUIDORA ESPECIALIZADA 54,DIE091024IO7,MORAL,https://www.distribuidoraespec.com,distribuidoraespec.com,Instalaciones eléctricas y electromecánicas en construcciones,2382,101,250,101 a 250 personas,+527441716100,contacto@distribuidoraespec.com,Paseo Benito Juárez,3519 Int Piso 4,Santa María la Ribera,Huixquilucan,México,15330,Mexico,23.790419,-99.653873,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_77c32f58-8bc7-27bc-4203-8339d67b8e23,EMPAQUES MEXICANA S.C.,EMPAQUES MEXICANA,EMM960718XUV,MORAL,https://www.empaquesmexicana.com.mx,empaquesmexicana.com.mx,Fabricación de productos farmacéuticos y medicamentos,3254,6,10,6 a 10 personas,+526234553956,contacto@empaquesmexicana.com.mx,Av. Hidalgo,1182 Int Piso 13,Centro,Salamanca,Guanajuato,11376,Mexico,19.501919,-99.38052,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_aeca15a3-53cc-85ac-eb5b-c02496c72c11,CONSTRUCCIONES AVANZADA S.A.S.,CONSTRUCCIONES AVANZADA,COA050816PIK,MORAL,https://www.construccionesavan.com,construccionesavan.com,Comercio al por mayor de maquinaria y equipo industrial,4659,251,,251 y más personas,+526072770843,contacto@construccionesavan.com,Calzada González Gallo,3275,San Jerónimo,Matamoros,Tamaulipas,28943,Mexico,25.145032,-104.055615,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_1501d875-8469-0e58-2bcc-bba3a0527971,TECNOLOGIA MODERNA 67 S.A. DE C.V.,TECNOLOGIA MODERNA 67,TEM090328L3Z,MORAL,https://www.tecnologiamoderna.mx,tecnologiamoderna.mx,Fabricación de productos de plástico y polímeros para empaque,3261,101,250,101 a 250 personas,+524485594875,contacto@tecnologiamoderna.mx,Calle Constitución,1498,Parque Industrial,Ciudad Juárez,Chihuahua,08886,Mexico,24.10772,-100.387658,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_ae8c49c5-bb18-2a57-3367-704f4162bc01,TRANSFORMADORA MODERNA S.A.S.,TRANSFORMADORA MODERNA,TRM160621FRY,MORAL,https://www.transformadoramode.com,transformadoramode.com,Fabricación de estructuras metálicas y pailería industrial,3323,31,50,31 a 50 personas,+523332870281,contacto@transformadoramode.com,Calzada Revolución,596,Del Valle,Tlajomulco de Zúñiga,Jalisco,14573,Mexico,21.702396,-101.110356,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_14b95539-9994-c51e-fe1d-eaf9777c05fa,EMPAQUES DEL CENTRO S. DE R.L. DE C.V.,EMPAQUES DEL CENTRO,EMD120817ALA,MORAL,https://www.empaquesdelcentro.com.mx,empaquesdelcentro.com.mx,Desarrollo de software y servicios de tecnología de información,5415,6,10,6 a 10 personas,+527487713548,contacto@empaquesdelcentro.com.mx,Circuito Constitución,1277,Parque Industrial FINSA,Calvillo,Aguascalientes,01583,Mexico,23.363146,-95.782226,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_94970677-167d-5095-ef78-b8b8e0b08118,IMPORTADORA EMPRESARIAL S.C.,IMPORTADORA EMPRESARIAL,IME010206UVI,MORAL,https://www.importadoraempresa.mx,importadoraempresa.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,31,50,31 a 50 personas,+528230728967,contacto@importadoraempresa.mx,Paseo Universidad,49 Int Piso 15,Santa María la Ribera,Guaymas,Sonora,26475,Mexico,24.901501,-97.891049,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_0a2f4b76-80bc-a999-9b49-3465581cb9ca,FARMACEUTICA DEL NORTE S. DE R.L. DE C.V.,FARMACEUTICA DEL NORTE,FAD130206NI9,MORAL,https://www.farmaceuticadelnor.mx,farmaceuticadelnor.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,251,,251 y más personas,+524151545078,contacto@farmaceuticadelnor.mx,Paseo Manuel Ávila Camacho,2913 Int Piso 14,Polanco,San Pedro Cholula,Puebla,21214,Mexico,21.450791,-101.604352,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_fc15ccd2-ef3e-2e8f-6d1f-0323b9ed0082,MANUFACTURA ESPECIALIZADA S.A. DE C.V.,MANUFACTURA ESPECIALIZADA,MAE101118ANC,MORAL,https://www.manufacturaespecia.mx,manufacturaespecia.mx,Fabricación de productos farmacéuticos y medicamentos,3254,0,5,0 a 5 personas,+528272044405,contacto@manufacturaespecia.mx,Calle Adolfo López Mateos,239 Int Piso 11,Parque Industrial FINSA,Tecate,Baja California,02744,Mexico,18.850821,-103.441624,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_97a5cd12-f136-6cb8-513a-69d27b1bf827,INNOVACION INDUSTRIAL S.A. DE C.V.,INNOVACION INDUSTRIAL,INI2011089R6,MORAL,https://www.innovacionindustri.mx,innovacionindustri.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,31 a 50 personas,+525450022111,contacto@innovacionindustri.mx,Carretera Industria Militar,701,Polanco,Nuevo Laredo,Tamaulipas,28268,Mexico,17.156329,-98.269113,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_e1deac86-a171-5c55-6939-170ca011e659,SOLUCIONES EMPRESARIAL S.C.,SOLUCIONES EMPRESARIAL,SOE17110212B,MORAL,https://www.solucionesempresar.com.mx,solucionesempresar.com.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,31,50,31 a 50 personas,+525964889001,contacto@solucionesempresar.com.mx,Calle Constitución,2361,Jardines del Bosque,Torreón,Coahuila,05272,Mexico,19.380294,-103.703157,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_af90491d-9653-6ebe-55a1-46509c7ad679,MANUFACTURA INDUSTRIAL S.A.P.I. DE C.V.,MANUFACTURA INDUSTRIAL,MAI01031142A,MORAL,https://www.manufacturaindustr.com,manufacturaindustr.com,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,11 a 30 personas,+525663036441,contacto@manufacturaindustr.com,Boulevard Hidalgo,3814,San Jerónimo,Soledad de Graciano Sánchez,San Luis Potosí,24675,Mexico,17.362199,-100.342972,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_6cd8f433-c3b2-7c0f-2ff4-7329b0369733,CONSTRUCCIONES DEL NORTE S.A.S.,CONSTRUCCIONES DEL NORTE,COD120815YF3,MORAL,https://www.construccionesdeln.mx,construccionesdeln.mx,Servicios de consultoría en administración y gestión empresarial,5416,51,100,51 a 100 personas,+526262975329,contacto@construccionesdeln.mx,Calle Revolución,4189,Parque Industrial FINSA,Salamanca,Guanajuato,11722,Mexico,17.669614,-105.001163,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_137f8fb5-1471-c7c6-f0bd-0721b110e805,FARMACEUTICA MODERNA S.A.B. DE C.V.,FARMACEUTICA MODERNA,FAM07012237Y,MORAL,https://www.farmaceuticamodern.mx,farmaceuticamodern.mx,Fabricación de equipo de transporte y autopartes,3363,0,5,0 a 5 personas,+528118333328,contacto@farmaceuticamodern.mx,Circuito Lázaro Cárdenas,314,Polanco,Monterrey,Nuevo León,19325,Mexico,23.941229,-95.630765,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_306820cc-8c63-3568-8d5c-60b1f9990a6d,FARMACEUTICA MODERNA S.A.P.I. DE C.V.,FARMACEUTICA MODERNA,FAM950816H15,MORAL,https://www.farmaceuticamodern.com,farmaceuticamodern.com,Desarrollo de software y servicios de tecnología de información,5415,31,50,31 a 50 personas,+528123016136,contacto@farmaceuticamodern.com,Carretera Hidalgo,1331 Int Piso 8,Roma Norte,Guadalupe,Nuevo León,19418,Mexico,23.525088,-101.752696,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_c6158e4d-860a-3569-caad-dfcabe38d82b,EMPAQUES DE OCCIDENTE S.A.S.,EMPAQUES DE OCCIDENTE,EMD960917SAS,MORAL,https://www.empaquesdeoccident.com.mx,empaquesdeoccident.com.mx,Fabricación de productos farmacéuticos y medicamentos,3254,101,250,101 a 250 personas,+525280434708,contacto@empaquesdeoccident.com.mx,Av. 5 de Mayo,835 Int Piso 8,Industrial Vallejo,Guasave,Sinaloa,25662,Mexico,15.482336,-103.079287,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_012d1fe0-44dc-b4bd-fb99-40b67e28aeb1,PROVEEDORA INTERNACIONAL S. DE R.L. DE C.V.,PROVEEDORA INTERNACIONAL,PRI211026TTN,MORAL,https://www.proveedorainternac.com.mx,proveedorainternac.com.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,6,10,6 a 10 personas,+529029690396,contacto@proveedorainternac.com.mx,Av. Adolfo López Mateos,468 Int Piso 8,Jardines del Bosque,Nogales,Sonora,26252,Mexico,18.600665,-97.496664,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_95c03029-364f-7b86-66c9-48c05e229f4c,COMERCIALIZADORA DEL PACIFICO S.A.P.I. DE C.V.,COMERCIALIZADORA DEL PACIFICO,COD161006IWV,MORAL,https://www.comercializadorade.com.mx,comercializadorade.com.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,31,50,31 a 50 personas,+529575200764,contacto@comercializadorade.com.mx,Calle Reforma,3652 Int Piso 7,San Rafael,Monclova,Coahuila,05949,Mexico,22.46726,-103.676233,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_ab6d0aa9-6d83-c10d-3f1e-b07f3c23e69f,FARMACEUTICA INTEGRAL S. DE R.L. DE C.V.,FARMACEUTICA INTEGRAL,FAI0503222JA,MORAL,https://www.farmaceuticaintegr.mx,farmaceuticaintegr.mx,Fabricación de equipo de transporte y autopartes,3363,11,30,11 a 30 personas,+528144707803,contacto@farmaceuticaintegr.mx,Calzada Paseo Cuauhnáhuac,331,Parque Industrial FINSA,Huixquilucan,México,15119,Mexico,18.667502,-100.231475,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_a69a1551-f648-1c69-361d-bba4c3aab1b5,COMERCIALIZADORA DE OCCIDENTE S.A.B. DE C.V.,COMERCIALIZADORA DE OCCIDENTE,COD090525CYV,MORAL,https://www.comercializadorade.com,comercializadorade.com,Desarrollo de software y servicios de tecnología de información,5415,251,,251 y más personas,+528198754048,contacto@comercializadorade.com,Calzada Félix U. Gómez,3195,Industrial Vallejo,Santa Catarina,Nuevo León,19758,Mexico,23.993785,-95.976902,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_f73ff5bb-1ddf-1339-3cea-d9979e685753,MANUFACTURA DEL BAJIO S.A.S.,MANUFACTURA DEL BAJIO,MAD970128075,MORAL,https://www.manufacturadelbaji.mx,manufacturadelbaji.mx,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+527669131357,contacto@manufacturadelbaji.mx,Carretera Constitución,3168,Jardines del Bosque,Tampico,Tamaulipas,28788,Mexico,24.340394,-96.644899,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_a213aa1b-b26c-10d3-02a2-149343e3e3a6,CONSULTORES LATINOAMERICANA 96 S.A.S.,CONSULTORES LATINOAMERICANA 96,COL040204WBZ,MORAL,https://www.consultoreslatinoa.com,consultoreslatinoa.com,Comercio al por mayor de maquinaria y equipo industrial,4659,11,30,11 a 30 personas,+527740425499,contacto@consultoreslatinoa.com,Calle Cuauhtémoc,2417 Int Piso 5,Zona Industrial,Reynosa,Tamaulipas,28614,Mexico,16.837303,-98.252858,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_6ec4cc30-ed3c-1562-cc6a-853a4ce014cd,ENERGIA EMPRESARIAL S.A. DE C.V.,ENERGIA EMPRESARIAL,ENE210301NBF,MORAL,https://www.energiaempresarial.mx,energiaempresarial.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,101,250,101 a 250 personas,+524283152044,contacto@energiaempresarial.mx,Carretera Industria Militar,413,Jardines del Bosque,Salamanca,Guanajuato,11362,Mexico,23.297649,-101.535523,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_cefce749-0fce-0572-cf51-88b38ec7703e,TRANSPORTES INDUSTRIAL S.A.B. DE C.V.,TRANSPORTES INDUSTRIAL,TRI1302101Z5,MORAL,https://www.transportesindustr.com.mx,transportesindustr.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+528564672716,contacto@transportesindustr.com.mx,Circuito 5 de Mayo,3262,Jardines del Bosque,Silao,Guanajuato,11614,Mexico,18.373213,-99.898924,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_8d8578a7-1d33-aad2-fa7c-5cf212fe9bd5,CORPORATIVO EMPRESARIAL S.A.S.,CORPORATIVO EMPRESARIAL,COE03062507R,MORAL,https://www.corporativoempresa.com,corporativoempresa.com,Comercio al por mayor de maquinaria y equipo industrial,4659,31,50,31 a 50 personas,+528752483275,contacto@corporativoempresa.com,Calle Morones Prieto,123,Del Valle,Querétaro,Querétaro,22437,Mexico,18.776928,-101.79704,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_9e88beeb-fb5e-07f5-3350-5e18c2c8b86c,CORPORATIVO EMPRESARIAL S.A.P.I. DE C.V.,CORPORATIVO EMPRESARIAL,COE040405H88,MORAL,https://www.corporativoempresa.mx,corporativoempresa.mx,Desarrollo de software y servicios de tecnología de información,5415,251,,251 y más personas,+529626196962,contacto@corporativoempresa.mx,Carretera Hidalgo,1225,Industrial Vallejo,El Marqués,Querétaro,22148,Mexico,16.765866,-104.0881,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_c6bbc589-af24-b9fc-c744-2fb72551d139,AUTOMOTRIZ DE OCCIDENTE 89 S.A.B. DE C.V.,AUTOMOTRIZ DE OCCIDENTE 89,AUD13050706O,MORAL,https://www.automotrizdeoccide.com.mx,automotrizdeoccide.com.mx,Fabricación de productos farmacéuticos y medicamentos,3254,11,30,11 a 30 personas,+526757507806,contacto@automotrizdeoccide.com.mx,Boulevard Morones Prieto,2040 Int Piso 14,San Rafael,Nogales,Sonora,26363,Mexico,24.579082,-102.515721,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_b3b76fe9-6431-744f-0454-4e04406c74ad,MANUFACTURA DE LAS AMERICAS S.A. DE C.V.,MANUFACTURA DE LAS AMERICAS,MAD081117FKT,MORAL,https://www.manufacturadelasam.com.mx,manufacturadelasam.com.mx,Fabricación de equipo de transporte y autopartes,3363,101,250,101 a 250 personas,+523318909588,contacto@manufacturadelasam.com.mx,Boulevard Industria Militar,2722,Parque Industrial CIVAC,Guadalajara,Jalisco,14537,Mexico,23.178055,-104.90248,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_3aedc41a-4c1f-ed44-83bd-bda7de33fe12,EQUIPOS Y SISTEMAS LATINOAMERICANA S.A. DE C.V.,EQUIPOS Y SISTEMAS LATINOAMERICANA,EQL170708ZHY,MORAL,https://www.equiposysistemasla.com.mx,equiposysistemasla.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,31 a 50 personas,+528137849293,contacto@equiposysistemasla.com.mx,Circuito Patriotismo,3311 Int Piso 8,Industrial Vallejo,San Pedro Garza García,Nuevo León,19793,Mexico,15.859327,-95.839598,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_067c2ad4-72bf-b06d-840a-d60415f74c5d,MANUFACTURA ESTRATEGICA S.A. DE C.V.,MANUFACTURA ESTRATEGICA,MAE2204137LZ,MORAL,https://www.manufacturaestrate.mx,manufacturaestrate.mx,Servicios de consultoría en administración y gestión empresarial,5416,51,100,51 a 100 personas,+525528750923,contacto@manufacturaestrate.mx,Calzada Benito Juárez,2799,Centro,Silao,Guanajuato,11962,Mexico,20.351301,-99.75131,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_7de778c7-34ef-165e-fb8f-623c901fdf36,TRANSPORTES INTERNACIONAL S.C.,TRANSPORTES INTERNACIONAL,TRI20091087R,MORAL,https://www.transportesinterna.com,transportesinterna.com,Fabricación de productos químicos básicos y resinas sintéticas,3251,6,10,6 a 10 personas,+525575985966,contacto@transportesinterna.com,Calzada Manuel Ávila Camacho,1663 Int Piso 8,Santa María la Ribera,Iztapalapa,Ciudad de México,09511,Mexico,17.660322,-96.605458,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_8c733697-c5e5-259e-6a7e-a2e6bb29920b,TRANSPORTES DEL CENTRO S.A.P.I. DE C.V.,TRANSPORTES DEL CENTRO,TRD111104P4V,MORAL,https://www.transportesdelcent.mx,transportesdelcent.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,51,100,51 a 100 personas,+527352831883,contacto@transportesdelcent.mx,Av. Industria Militar,2574,Parque Industrial Benito Juárez,Hermosillo,Sonora,26362,Mexico,17.667595,-98.629412,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_5fd65877-1fb1-fd59-f433-9c443eca75f0,SOLUCIONES DE OCCIDENTE S.A.S.,SOLUCIONES DE OCCIDENTE,SOD050415DIO,MORAL,https://www.solucionesdeoccide.com,solucionesdeoccide.com,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,11 a 30 personas,+529989889525,contacto@solucionesdeoccide.com,Calle Adolfo López Mateos,1857,Santa María la Ribera,Tecate,Baja California,02412,Mexico,17.722745,-100.584726,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_465bc0a4-2cbf-07a1-d2ec-daea5fa68cd8,ENERGIA DEL CENTRO S.A. DE C.V.,ENERGIA DEL CENTRO,END161003L0C,MORAL,https://www.energiadelcentro.com.mx,energiadelcentro.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,0,5,0 a 5 personas,+525582094080,contacto@energiadelcentro.com.mx,Av. 5 de Mayo,1445,Parque Industrial CIVAC,Cuauhtémoc,Ciudad de México,09238,Mexico,18.735181,-99.671604,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_087be23c-0634-f372-4fe3-c9c8223328d3,EMPAQUES CENTRAL 85 S. DE R.L. DE C.V.,EMPAQUES CENTRAL 85,EMC080425MVQ,MORAL,https://www.empaquescentral.com,empaquescentral.com,Fabricación de equipo de transporte y autopartes,3363,6,10,6 a 10 personas,+526256200450,contacto@empaquescentral.com,Carretera Reforma,185 Int Piso 9,Santa María la Ribera,San Luis Potosí,San Luis Potosí,24393,Mexico,25.064642,-98.899053,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_71226ce6-94e4-967d-2bc9-9f067afed8d2,TRANSFORMADORA DE OCCIDENTE S.C.,TRANSFORMADORA DE OCCIDENTE,TRD060328CEO,MORAL,https://www.transformadoradeoc.com.mx,transformadoradeoc.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,0,5,0 a 5 personas,+523322003030,contacto@transformadoradeoc.com.mx,Boulevard Adolfo López Mateos,558,San Jerónimo,Puerto Vallarta,Jalisco,14606,Mexico,20.692547,-97.645614,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_b4179234-9726-4e64-02e0-f6f35d25b0a8,FARMACEUTICA NACIONAL S. DE R.L. DE C.V.,FARMACEUTICA NACIONAL,FAN160623AU4,MORAL,https://www.farmaceuticanacion.com,farmaceuticanacion.com,Servicios de consultoría en administración y gestión empresarial,5416,6,10,6 a 10 personas,+528635585726,contacto@farmaceuticanacion.com,Circuito Paseo Cuauhnáhuac,3580,Del Valle,Torreón,Coahuila,05228,Mexico,21.277079,-95.242221,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_9cddfb39-eda9-e03c-d209-a00ebbe9cb49,CONSTRUCCIONES DEL NORTE S.A.P.I. DE C.V.,CONSTRUCCIONES DEL NORTE,COD130504FVO,MORAL,https://www.construccionesdeln.com,construccionesdeln.com,Comercio al por mayor de maquinaria y equipo industrial,4659,51,100,51 a 100 personas,+528140920721,contacto@construccionesdeln.com,Circuito Morones Prieto,1671,Polanco,San Nicolás de los Garza,Nuevo León,19791,Mexico,19.86952,-98.72147,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_fb10dc7b-b9e0-2d79-a84e-3308614998ef,PROVEEDORA ESPECIALIZADA 75 S. DE R.L. DE C.V.,PROVEEDORA ESPECIALIZADA 75,PRE130510DL6,MORAL,https://www.proveedoraespecial.com,proveedoraespecial.com,Comercio al por mayor de maquinaria y equipo industrial,4659,31,50,31 a 50 personas,+526660332941,contacto@proveedoraespecial.com,Carretera Adolfo López Mateos,4057 Int Piso 13,Industrial Vallejo,Reynosa,Tamaulipas,28679,Mexico,22.10072,-100.427315,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_11316ace-90f1-ef28-440d-5f76e513e6f3,LOGISTICA ESPECIALIZADA S.A.P.I. DE C.V.,LOGISTICA ESPECIALIZADA,LOE990603WWQ,MORAL,https://www.logisticaespeciali.com,logisticaespeciali.com,Fabricación de equipo de transporte y autopartes,3363,0,5,0 a 5 personas,+525322424085,contacto@logisticaespeciali.com,Calle Benito Juárez,465,Jardines del Bosque,Corregidora,Querétaro,22714,Mexico,16.413487,-98.805182,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_5915247b-12c0-fc06-1155-518e5aa59d3e,SOLUCIONES DINAMICA S.A.P.I. DE C.V.,SOLUCIONES DINAMICA,SOD161010LI8,MORAL,https://www.solucionesdinamica.com.mx,solucionesdinamica.com.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,251,,251 y más personas,+529028751333,contacto@solucionesdinamica.com.mx,Av. 5 de Mayo,3064,Zona Industrial,Ciudad Juárez,Chihuahua,08659,Mexico,21.182481,-99.676688,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_a1998615-2f2e-53f1-232f-1f0a478a6fff,TECNOLOGIA CENTRAL S. DE R.L. DE C.V.,TECNOLOGIA CENTRAL,TEC140328PHS,MORAL,https://www.tecnologiacentral.com.mx,tecnologiacentral.com.mx,Fabricación de productos farmacéuticos y medicamentos,3254,31,50,31 a 50 personas,+525286233256,contacto@tecnologiacentral.com.mx,Carretera Industria Militar,767,San Rafael,Ecatepec,México,15585,Mexico,18.053402,-104.091279,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_5d2d5aad-fa7a-74d4-f081-c45a0af6697a,TRANSFORMADORA MEXICANA 70 S.A.B. DE C.V.,TRANSFORMADORA MEXICANA 70,TRM010415V0K,MORAL,https://www.transformadoramexi.mx,transformadoramexi.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,11 a 30 personas,+527215436138,contacto@transformadoramexi.mx,Carretera Benito Juárez,1805,Parque Industrial Benito Juárez,Tampico,Tamaulipas,28201,Mexico,19.914967,-101.93499,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
